strategy,student_type,episode_id,step,phase,active_skill,polynomial_mastery,integer_mastery,fraction_mastery,is_correct,was_remediation,was_unnecessary_remediation
AB3_PPO_Dynamic,Average,820,19,mainline,poly_combine,0.506528,0.516813,0.516813,1,0,0
AB3_PPO_Dynamic,Average,820,20,mainline,poly_expand,0.568096,0.544735,0.544735,1,0,0
AB3_PPO_Dynamic,Average,820,21,mainline,poly_division,0.561856,0.544735,0.544735,0,0,0
AB3_PPO_Dynamic,Average,820,22,remediation,integer_order,0.568789,0.698947,0.698947,1,1,0
AB3_PPO_Dynamic,Average,820,23,mainline,poly_expand,0.554803,0.698947,0.698947,0,0,0
AB3_PPO_Dynamic,Average,820,24,remediation,integer_order,0.56567,0.779692,0.779692,1,1,0
AB3_PPO_Dynamic,Average,820,25,remediation,integer_order,0.578165,0.823009,0.823009,1,1,0
AB3_PPO_Dynamic,Average,820,26,mainline,poly_expand,0.619948,0.826709,0.826709,1,0,0
AB3_PPO_Dynamic,Average,820,27,mainline,poly_division,0.668301,0.8301,0.8301,1,0,0
AB3_PPO_Dynamic,Average,820,28,mainline,poly_combine,0.696051,0.83927,0.83927,1,0,0
AB3_PPO_Dynamic,Average,820,29,mainline,poly_expand,0.725444,0.842348,0.842348,1,0,0
AB3_PPO_Dynamic,Average,820,30,mainline,poly_division,0.759548,0.845176,0.845176,1,0,0
AB3_PPO_Dynamic,Average,820,31,mainline,poly_combine,0.779248,0.853461,0.853461,1,0,0
AB3_PPO_Dynamic,Average,820,32,mainline,poly_expand,0.772288,0.853461,0.853461,0,0,0
AB3_PPO_Dynamic,Average,820,33,mainline,poly_division,0.796987,0.856075,0.856075,1,0,0
AB3_PPO_Dynamic,Average,820,34,mainline,poly_combine,0.782054,0.856075,0.856075,0,0,0
AB3_PPO_Dynamic,Average,820,35,mainline,poly_expand,0.805025,0.858505,0.858505,1,0,0
AB3_PPO_Dynamic,Average,820,36,mainline,poly_division,0.798065,0.858505,0.858505,0,0,0
AB3_PPO_Dynamic,Average,820,37,mainline,poly_combine,0.791105,0.858505,0.858505,0,0,0
AB3_PPO_Dynamic,Average,820,38,mainline,poly_expand,0.807821,0.860764,0.860764,1,0,0
AB3_PPO_Dynamic,Average,820,39,mainline,poly_division,0.82769,0.862865,0.862865,1,0,0
AB3_PPO_Dynamic,Average,820,40,mainline,poly_combine,0.847987,0.870567,0.870567,1,0,0
AB3_PPO_Dynamic,Average,820,41,mainline,poly_expand,0.860152,0.872519,0.872519,1,0,0
AB3_PPO_Dynamic,Average,821,1,mainline,poly_combine,0.371947,0.44,0.44,0,0,0
AB3_PPO_Dynamic,Average,821,2,mainline,poly_expand,0.36062,0.44,0.44,0,0,0
AB3_PPO_Dynamic,Average,821,3,remediation,integer_order,0.362587,0.43328,0.43328,0,1,0
AB3_PPO_Dynamic,Average,821,4,remediation,integer_order,0.373316,0.582326,0.582326,1,1,0
AB3_PPO_Dynamic,Average,821,5,mainline,poly_expand,0.36161,0.582326,0.582326,0,0,0
AB3_PPO_Dynamic,Average,821,6,remediation,integer_order,0.376663,0.655221,0.655221,1,1,0
AB3_PPO_Dynamic,Average,821,7,remediation,integer_order,0.393222,0.690872,0.690872,1,1,0
AB3_PPO_Dynamic,Average,821,8,mainline,poly_expand,0.381136,0.690872,0.690872,0,0,0
AB3_PPO_Dynamic,Average,821,9,remediation,integer_order,0.398497,0.708238,0.708238,1,1,0
AB3_PPO_Dynamic,Average,821,10,remediation,integer_order,0.41559,0.716768,0.716768,1,1,0
AB3_PPO_Dynamic,Average,821,11,mainline,poly_expand,0.478103,0.717469,0.717469,1,0,0
AB3_PPO_Dynamic,Average,821,12,mainline,poly_division,0.46551,0.717469,0.717469,0,0,0
AB3_PPO_Dynamic,Average,821,13,remediation,integer_order,0.479915,0.72121,0.72121,1,1,0
AB3_PPO_Dynamic,Average,821,14,remediation,integer_order,0.493773,0.723093,0.723093,1,1,0
AB3_PPO_Dynamic,Average,821,15,mainline,poly_division,0.546819,0.72325,0.72325,1,0,0
AB3_PPO_Dynamic,Average,821,16,mainline,poly_combine,0.533719,0.72325,0.72325,0,0,0
AB3_PPO_Dynamic,Average,821,17,remediation,integer_sign,0.539149,0.856538,0.856538,1,1,0
AB3_PPO_Dynamic,Average,821,18,remediation,integer_sign,0.546427,0.925223,0.925223,1,1,0
AB3_PPO_Dynamic,Average,821,19,mainline,poly_combine,0.540339,0.925223,0.925223,0,0,0
AB3_PPO_Dynamic,Average,821,20,mainline,poly_expand,0.577438,0.925361,0.925361,1,0,0
AB3_PPO_Dynamic,Average,821,21,mainline,poly_division,0.612943,0.925486,0.925486,1,0,0
AB3_PPO_Dynamic,Average,821,22,mainline,poly_combine,0.674024,0.931097,0.931097,1,0,0
AB3_PPO_Dynamic,Average,821,23,mainline,poly_expand,0.660037,0.931097,0.931097,0,0,0
AB3_PPO_Dynamic,Average,821,24,remediation,integer_order,0.66817,0.922589,0.922589,0,1,0
AB3_PPO_Dynamic,Average,821,25,remediation,integer_order,0.676069,0.927223,0.927223,1,1,0
AB3_PPO_Dynamic,Average,821,26,mainline,poly_expand,0.702698,0.927618,0.927618,1,0,0
AB3_PPO_Dynamic,Average,821,27,mainline,poly_division,0.688204,0.927618,0.927618,0,0,0
AB3_PPO_Dynamic,Average,821,28,remediation,integer_order,0.69529,0.929861,0.929861,1,1,0
AB3_PPO_Dynamic,Average,821,29,remediation,integer_order,0.702092,0.931091,0.931091,1,1,0
AB3_PPO_Dynamic,Average,821,30,mainline,poly_division,0.725475,0.931196,0.931196,1,0,0
AB3_PPO_Dynamic,Average,821,31,mainline,poly_combine,0.718515,0.931196,0.931196,0,0,0
AB3_PPO_Dynamic,Average,821,32,mainline,poly_expand,0.735455,0.931294,0.931294,1,0,0
AB3_PPO_Dynamic,Average,821,33,mainline,poly_division,0.75239,0.931385,0.931385,1,0,0
AB3_PPO_Dynamic,Average,821,34,mainline,poly_combine,0.795163,0.936131,0.936131,1,0,0
AB3_PPO_Dynamic,Average,821,35,mainline,poly_expand,0.807491,0.936216,0.936216,1,0,0
AB3_PPO_Dynamic,Average,821,36,mainline,poly_division,0.792558,0.936216,0.936216,0,0,0
AB3_PPO_Dynamic,Average,821,37,remediation,integer_order,0.796666,0.936708,0.936708,1,1,0
AB3_PPO_Dynamic,Average,821,38,remediation,integer_order,0.800597,0.936983,0.936983,1,1,0
AB3_PPO_Dynamic,Average,821,39,mainline,poly_division,0.793637,0.936983,0.936983,0,0,0
AB3_PPO_Dynamic,Average,821,40,mainline,poly_combine,0.824763,0.941394,0.941394,1,0,0
AB3_PPO_Dynamic,Average,821,41,mainline,poly_expand,0.832959,0.941419,0.941419,1,0,0
AB3_PPO_Dynamic,Average,821,42,mainline,poly_division,0.825999,0.941419,0.941419,0,0,0
AB3_PPO_Dynamic,Average,821,43,mainline,poly_combine,0.84865,0.94552,0.94552,1,0,0
AB3_PPO_Dynamic,Average,821,44,mainline,poly_expand,0.854614,0.945543,0.945543,1,0,0
AB3_PPO_Dynamic,Average,822,1,mainline,poly_combine,0.442887,0.46552,0.46552,1,0,0
AB3_PPO_Dynamic,Average,822,2,mainline,poly_expand,0.438091,0.46552,0.46552,0,0,0
AB3_PPO_Dynamic,Average,822,3,mainline,poly_division,0.508964,0.491535,0.491535,1,0,0
AB3_PPO_Dynamic,Average,822,4,mainline,poly_combine,0.552458,0.514118,0.514118,1,0,0
AB3_PPO_Dynamic,Average,822,5,mainline,poly_expand,0.540752,0.514118,0.514118,0,0,0
AB3_PPO_Dynamic,Average,822,6,remediation,integer_order,0.550704,0.646438,0.646438,1,1,0
AB3_PPO_Dynamic,Average,822,7,remediation,integer_order,0.563548,0.711154,0.711154,1,1,0
AB3_PPO_Dynamic,Average,822,8,mainline,poly_expand,0.62995,0.716573,0.716573,1,0,0
AB3_PPO_Dynamic,Average,822,9,mainline,poly_division,0.624622,0.716573,0.716573,0,0,0
AB3_PPO_Dynamic,Average,822,10,mainline,poly_combine,0.612282,0.716573,0.716573,0,0,0
AB3_PPO_Dynamic,Average,822,11,remediation,integer_sign,0.613553,0.709547,0.709547,0,1,0
AB3_PPO_Dynamic,Average,822,12,remediation,integer_sign,0.61643,0.827166,0.827166,1,1,0
AB3_PPO_Dynamic,Average,822,13,mainline,poly_combine,0.646678,0.836899,0.836899,1,0,0
AB3_PPO_Dynamic,Average,822,14,mainline,poly_expand,0.633831,0.836899,0.836899,0,0,0
AB3_PPO_Dynamic,Average,822,15,remediation,integer_order,0.645834,0.864639,0.864639,1,1,0
AB3_PPO_Dynamic,Average,822,16,remediation,integer_order,0.657902,0.878767,0.878767,1,1,0
AB3_PPO_Dynamic,Average,822,17,mainline,poly_expand,0.700756,0.879949,0.879949,1,0,0
AB3_PPO_Dynamic,Average,822,18,mainline,poly_division,0.739577,0.881026,0.881026,1,0,0
AB3_PPO_Dynamic,Average,822,19,mainline,poly_combine,0.759718,0.889458,0.889458,1,0,0
AB3_PPO_Dynamic,Average,822,20,mainline,poly_expand,0.78915,0.89043,0.89043,1,0,0
AB3_PPO_Dynamic,Average,822,21,mainline,poly_division,0.815885,0.891317,0.891317,1,0,0
AB3_PPO_Dynamic,Average,822,22,mainline,poly_combine,0.829792,0.898858,0.898858,1,0,0
AB3_PPO_Dynamic,Average,822,23,mainline,poly_expand,0.85017,0.89966,0.89966,1,0,0
AB3_PPO_Dynamic,Average,823,1,mainline,poly_combine,0.371947,0.44,0.44,0,0,0
AB3_PPO_Dynamic,Average,823,2,mainline,poly_expand,0.367151,0.44,0.44,0,0,0
AB3_PPO_Dynamic,Average,823,3,remediation,integer_order,0.377958,0.585612,0.585612,1,1,0
AB3_PPO_Dynamic,Average,823,4,mainline,poly_combine,0.37301,0.585612,0.585612,0,0,0
AB3_PPO_Dynamic,Average,823,5,mainline,poly_expand,0.439613,0.598124,0.598124,1,0,0
AB3_PPO_Dynamic,Average,823,6,mainline,poly_division,0.434513,0.598124,0.598124,0,0,0
AB3_PPO_Dynamic,Average,823,7,mainline,poly_combine,0.501424,0.62239,0.62239,1,0,0
AB3_PPO_Dynamic,Average,823,8,mainline,poly_expand,0.545672,0.633489,0.633489,1,0,0
AB3_PPO_Dynamic,Average,823,9,mainline,poly_division,0.540344,0.633489,0.633489,0,0,0
AB3_PPO_Dynamic,Average,823,10,mainline,poly_combine,0.528004,0.633489,0.633489,0,0,0
AB3_PPO_Dynamic,Average,823,11,remediation,integer_sign,0.529422,0.626463,0.626463,0,1,0
AB3_PPO_Dynamic,Average,823,12,remediation,integer_sign,0.53068,0.619437,0.619437,0,1,0
AB3_PPO_Dynamic,Average,823,13,mainline,poly_combine,0.51796,0.619437,0.619437,0,0,0
AB3_PPO_Dynamic,Average,823,14,remediation,integer_sign,0.522249,0.750174,0.750174,1,1,0
AB3_PPO_Dynamic,Average,823,15,remediation,integer_sign,0.527874,0.816361,0.816361,1,1,0
AB3_PPO_Dynamic,Average,823,16,mainline,poly_combine,0.522014,0.816361,0.816361,0,0,0
AB3_PPO_Dynamic,Average,823,17,mainline,poly_expand,0.550518,0.825697,0.825697,1,0,0
AB3_PPO_Dynamic,Average,823,18,mainline,poly_division,0.537165,0.825697,0.825697,0,0,0
AB3_PPO_Dynamic,Average,823,19,remediation,integer_order,0.548225,0.876644,0.876644,1,1,0
AB3_PPO_Dynamic,Average,823,20,remediation,integer_order,0.55993,0.903206,0.903206,1,1,0
AB3_PPO_Dynamic,Average,823,21,mainline,poly_division,0.623193,0.905451,0.905451,1,0,0
AB3_PPO_Dynamic,Average,823,22,mainline,poly_combine,0.616877,0.905451,0.905451,0,0,0
AB3_PPO_Dynamic,Average,823,23,mainline,poly_expand,0.634607,0.907481,0.907481,1,0,0
AB3_PPO_Dynamic,Average,823,24,mainline,poly_division,0.620494,0.907481,0.907481,0,0,0
AB3_PPO_Dynamic,Average,823,25,remediation,integer_order,0.629485,0.918836,0.918836,1,1,0
AB3_PPO_Dynamic,Average,823,26,remediation,integer_order,0.637857,0.910214,0.910214,0,1,0
AB3_PPO_Dynamic,Average,823,27,mainline,poly_division,0.680954,0.911815,0.911815,1,0,0
AB3_PPO_Dynamic,Average,823,28,mainline,poly_combine,0.727363,0.91672,0.91672,1,0,0
AB3_PPO_Dynamic,Average,823,29,mainline,poly_expand,0.738483,0.918174,0.918174,1,0,0
AB3_PPO_Dynamic,Average,823,30,mainline,poly_division,0.76888,0.919509,0.919509,1,0,0
AB3_PPO_Dynamic,Average,823,31,mainline,poly_combine,0.76192,0.919509,0.919509,0,0,0
AB3_PPO_Dynamic,Average,823,32,mainline,poly_expand,0.746987,0.919509,0.919509,0,0,0
AB3_PPO_Dynamic,Average,823,33,remediation,integer_order,0.752348,0.927241,0.927241,1,1,0
AB3_PPO_Dynamic,Average,823,34,remediation,integer_order,0.757549,0.931563,0.931563,1,1,0
AB3_PPO_Dynamic,Average,823,35,mainline,poly_expand,0.768572,0.931949,0.931949,1,0,0
AB3_PPO_Dynamic,Average,823,36,mainline,poly_division,0.788727,0.932307,0.932307,1,0,0
AB3_PPO_Dynamic,Average,823,37,mainline,poly_combine,0.823569,0.93674,0.93674,1,0,0
AB3_PPO_Dynamic,Average,823,38,mainline,poly_expand,0.83159,0.937073,0.937073,1,0,0
AB3_PPO_Dynamic,Average,823,39,mainline,poly_division,0.846257,0.937383,0.937383,1,0,0
AB3_PPO_Dynamic,Average,823,40,mainline,poly_combine,0.871611,0.941503,0.941503,1,0,0
AB3_PPO_Dynamic,Average,824,1,mainline,poly_combine,0.371947,0.44,0.44,0,0,0
AB3_PPO_Dynamic,Average,824,2,mainline,poly_expand,0.367151,0.44,0.44,0,0,0
AB3_PPO_Dynamic,Average,824,3,remediation,integer_order,0.377958,0.585612,0.585612,1,1,0
AB3_PPO_Dynamic,Average,824,4,mainline,poly_combine,0.37301,0.585612,0.585612,0,0,0
AB3_PPO_Dynamic,Average,824,5,mainline,poly_expand,0.367986,0.585612,0.585612,0,0,0
AB3_PPO_Dynamic,Average,824,6,mainline,poly_division,0.435807,0.598018,0.598018,1,0,0
AB3_PPO_Dynamic,Average,824,7,mainline,poly_combine,0.502718,0.622284,0.622284,1,0,0
AB3_PPO_Dynamic,Average,824,8,mainline,poly_expand,0.569681,0.633392,0.633392,1,0,0
AB3_PPO_Dynamic,Average,824,9,mainline,poly_division,0.614864,0.643441,0.643441,1,0,0
AB3_PPO_Dynamic,Average,824,10,mainline,poly_combine,0.659568,0.664994,0.664994,1,0,0
AB3_PPO_Dynamic,Average,824,11,mainline,poly_expand,0.654088,0.664994,0.664994,0,0,0
AB3_PPO_Dynamic,Average,824,12,mainline,poly_division,0.684445,0.67393,0.67393,1,0,0
AB3_PPO_Dynamic,Average,824,13,mainline,poly_combine,0.714563,0.693108,0.693108,1,0,0
AB3_PPO_Dynamic,Average,824,14,mainline,poly_expand,0.760236,0.701142,0.701142,1,0,0
AB3_PPO_Dynamic,Average,824,15,mainline,poly_division,0.780801,0.708442,0.708442,1,0,0
AB3_PPO_Dynamic,Average,824,16,mainline,poly_combine,0.767701,0.708442,0.708442,0,0,0
AB3_PPO_Dynamic,Average,824,17,mainline,poly_expand,0.798814,0.715019,0.715019,1,0,0
AB3_PPO_Dynamic,Average,824,18,mainline,poly_division,0.812862,0.721008,0.721008,1,0,0
AB3_PPO_Dynamic,Average,824,19,mainline,poly_combine,0.836783,0.737623,0.737623,1,0,0
AB3_PPO_Dynamic,Average,824,20,mainline,poly_expand,0.858151,0.743029,0.743029,1,0,0
AB3_PPO_Dynamic,Average,825,1,mainline,poly_combine,0.365467,0.44,0.44,0,0,0
AB3_PPO_Dynamic,Average,825,2,remediation,integer_sign,0.366438,0.4238,0.4238,0,1,0
AB3_PPO_Dynamic,Average,825,3,remediation,integer_sign,0.371658,0.57258,0.57258,1,1,0
AB3_PPO_Dynamic,Average,825,4,mainline,poly_combine,0.438309,0.585472,0.585472,1,0,0
AB3_PPO_Dynamic,Average,825,5,mainline,poly_expand,0.426603,0.585472,0.585472,0,0,0
AB3_PPO_Dynamic,Average,825,6,remediation,integer_order,0.428572,0.578752,0.578752,0,1,0
AB3_PPO_Dynamic,Average,825,7,remediation,integer_order,0.43931,0.727797,0.727797,1,1,0
AB3_PPO_Dynamic,Average,825,8,mainline,poly_expand,0.427223,0.727797,0.727797,0,0,0
AB3_PPO_Dynamic,Average,825,9,remediation,integer_order,0.442285,0.800398,0.800398,1,1,0
AB3_PPO_Dynamic,Average,825,10,remediation,integer_order,0.458857,0.836055,0.836055,1,1,0
AB3_PPO_Dynamic,Average,825,11,mainline,poly_expand,0.446391,0.836055,0.836055,0,0,0
AB3_PPO_Dynamic,Average,825,12,remediation,integer_order,0.463773,0.853256,0.853256,1,1,0
AB3_PPO_Dynamic,Average,825,13,remediation,integer_order,0.480893,0.86186,0.86186,1,1,0
AB3_PPO_Dynamic,Average,825,14,mainline,poly_expand,0.542515,0.862574,0.862574,1,0,0
AB3_PPO_Dynamic,Average,825,15,mainline,poly_division,0.536731,0.862574,0.862574,0,0,0
AB3_PPO_Dynamic,Average,825,16,mainline,poly_combine,0.530871,0.862574,0.862574,0,0,0
AB3_PPO_Dynamic,Average,825,17,mainline,poly_expand,0.572849,0.863211,0.863211,1,0,0
AB3_PPO_Dynamic,Average,825,18,mainline,poly_division,0.62771,0.863791,0.863791,1,0,0
AB3_PPO_Dynamic,Average,825,19,mainline,poly_combine,0.670281,0.87404,0.87404,1,0,0
AB3_PPO_Dynamic,Average,825,20,mainline,poly_expand,0.699112,0.874563,0.874563,1,0,0
AB3_PPO_Dynamic,Average,825,21,mainline,poly_division,0.736892,0.875041,0.875041,1,0,0
AB3_PPO_Dynamic,Average,825,22,mainline,poly_combine,0.766289,0.884206,0.884206,1,0,0
AB3_PPO_Dynamic,Average,825,23,mainline,poly_expand,0.752302,0.884206,0.884206,0,0,0
AB3_PPO_Dynamic,Average,825,24,remediation,integer_order,0.759984,0.886839,0.886839,1,1,0
AB3_PPO_Dynamic,Average,825,25,remediation,integer_order,0.767362,0.888251,0.888251,1,1,0
AB3_PPO_Dynamic,Average,825,26,mainline,poly_expand,0.788826,0.888372,0.888372,1,0,0
AB3_PPO_Dynamic,Average,825,27,mainline,poly_division,0.8123,0.888482,0.888482,1,0,0
AB3_PPO_Dynamic,Average,825,28,mainline,poly_combine,0.83233,0.896441,0.896441,1,0,0
AB3_PPO_Dynamic,Average,825,29,mainline,poly_expand,0.847429,0.896542,0.896542,1,0,0
AB3_PPO_Dynamic,Average,825,30,mainline,poly_division,0.832556,0.896542,0.896542,0,0,0
AB3_PPO_Dynamic,Average,825,31,remediation,integer_order,0.837637,0.897118,0.897118,1,1,0
AB3_PPO_Dynamic,Average,825,32,remediation,integer_order,0.8425,0.897439,0.897439,1,1,0
AB3_PPO_Dynamic,Average,825,33,mainline,poly_division,0.827566,0.897439,0.897439,0,0,0
AB3_PPO_Dynamic,Average,825,34,remediation,integer_order,0.832876,0.897618,0.897618,1,1,0
AB3_PPO_Dynamic,Average,825,35,remediation,integer_order,0.837805,0.888258,0.888258,0,1,0
AB3_PPO_Dynamic,Average,825,36,mainline,poly_division,0.858702,0.888933,0.888933,1,0,0
AB3_PPO_Dynamic,Average,826,1,mainline,poly_combine,0.371947,0.44,0.44,0,0,0
AB3_PPO_Dynamic,Average,826,2,mainline,poly_expand,0.367151,0.44,0.44,0,0,0
AB3_PPO_Dynamic,Average,826,3,remediation,integer_order,0.377958,0.585612,0.585612,1,1,0
AB3_PPO_Dynamic,Average,826,4,mainline,poly_combine,0.37301,0.585612,0.585612,0,0,0
AB3_PPO_Dynamic,Average,826,5,mainline,poly_expand,0.439613,0.598124,0.598124,1,0,0
AB3_PPO_Dynamic,Average,826,6,mainline,poly_division,0.42778,0.598124,0.598124,0,0,0
AB3_PPO_Dynamic,Average,826,7,mainline,poly_combine,0.422604,0.598124,0.598124,0,0,0
AB3_PPO_Dynamic,Average,826,8,remediation,integer_sign,0.423868,0.591404,0.591404,0,1,0
AB3_PPO_Dynamic,Average,826,9,mainline,poly_division,0.411655,0.591404,0.591404,0,0,0
AB3_PPO_Dynamic,Average,826,10,remediation,integer_order,0.420911,0.574884,0.574884,0,1,0
AB3_PPO_Dynamic,Average,826,11,remediation,integer_order,0.433544,0.647418,0.647418,1,1,0
AB3_PPO_Dynamic,Average,826,12,mainline,poly_division,0.427988,0.647418,0.647418,0,0,0
AB3_PPO_Dynamic,Average,826,13,mainline,poly_combine,0.415268,0.647418,0.647418,0,0,0
AB3_PPO_Dynamic,Average,826,14,remediation,integer_sign,0.420881,0.786517,0.786517,1,1,0
AB3_PPO_Dynamic,Average,826,15,remediation,integer_sign,0.428468,0.856936,0.856936,1,1,0
AB3_PPO_Dynamic,Average,826,16,mainline,poly_combine,0.492648,0.862813,0.862813,1,0,0
AB3_PPO_Dynamic,Average,826,17,mainline,poly_expand,0.479422,0.862813,0.862813,0,0,0
AB3_PPO_Dynamic,Average,826,18,remediation,integer_order,0.493993,0.896945,0.896945,1,1,0
AB3_PPO_Dynamic,Average,826,19,remediation,integer_order,0.508851,0.914636,0.914636,1,1,0
AB3_PPO_Dynamic,Average,826,20,mainline,poly_expand,0.502687,0.914636,0.914636,0,0,0
AB3_PPO_Dynamic,Average,826,21,mainline,poly_division,0.496447,0.914636,0.914636,0,0,0
AB3_PPO_Dynamic,Average,826,22,mainline,poly_combine,0.539515,0.919733,0.919733,1,0,0
AB3_PPO_Dynamic,Average,826,23,mainline,poly_expand,0.525529,0.919733,0.919733,0,0,0
AB3_PPO_Dynamic,Average,826,24,remediation,integer_order,0.54131,0.928558,0.928558,1,1,0
AB3_PPO_Dynamic,Average,826,25,remediation,integer_order,0.556642,0.933292,0.933292,1,1,0
AB3_PPO_Dynamic,Average,826,26,mainline,poly_expand,0.550022,0.933292,0.933292,0,0,0
AB3_PPO_Dynamic,Average,826,27,mainline,poly_division,0.535529,0.933292,0.933292,0,0,0
AB3_PPO_Dynamic,Average,826,28,remediation,integer_order,0.551233,0.935766,0.935766,1,1,0
AB3_PPO_Dynamic,Average,826,29,remediation,integer_order,0.566313,0.937123,0.937123,1,1,0
AB3_PPO_Dynamic,Average,826,30,mainline,poly_division,0.559389,0.937123,0.937123,0,0,0
AB3_PPO_Dynamic,Average,826,31,mainline,poly_combine,0.588213,0.941433,0.941433,1,0,0
AB3_PPO_Dynamic,Average,826,32,mainline,poly_expand,0.6248,0.941549,0.941549,1,0,0
AB3_PPO_Dynamic,Average,826,33,mainline,poly_division,0.679368,0.941657,0.941657,1,0,0
AB3_PPO_Dynamic,Average,826,34,mainline,poly_combine,0.700342,0.945664,0.945664,1,0,0
AB3_PPO_Dynamic,Average,826,35,mainline,poly_expand,0.685409,0.945664,0.945664,0,0,0
AB3_PPO_Dynamic,Average,826,36,remediation,integer_order,0.696808,0.946292,0.946292,1,1,0
AB3_PPO_Dynamic,Average,826,37,remediation,integer_order,0.707717,0.946644,0.946644,1,1,0
AB3_PPO_Dynamic,Average,826,38,mainline,poly_expand,0.73576,0.946675,0.946675,1,0,0
AB3_PPO_Dynamic,Average,826,39,mainline,poly_division,0.772042,0.946704,0.946704,1,0,0
AB3_PPO_Dynamic,Average,826,40,mainline,poly_combine,0.787306,0.950429,0.950429,1,0,0
AB3_PPO_Dynamic,Average,826,41,mainline,poly_expand,0.807712,0.950456,0.950456,1,0,0
AB3_PPO_Dynamic,Average,826,42,mainline,poly_division,0.834115,0.950481,0.950481,1,0,0
AB3_PPO_Dynamic,Average,826,43,mainline,poly_combine,0.845222,0.953944,0.953944,1,0,0
AB3_PPO_Dynamic,Average,826,44,mainline,poly_expand,0.860072,0.953967,0.953967,1,0,0
AB3_PPO_Dynamic,Average,827,1,mainline,poly_combine,0.371947,0.44,0.44,0,0,0
AB3_PPO_Dynamic,Average,827,2,mainline,poly_expand,0.367151,0.44,0.44,0,0,0
AB3_PPO_Dynamic,Average,827,3,remediation,integer_order,0.369088,0.43328,0.43328,0,1,0
AB3_PPO_Dynamic,Average,827,4,mainline,poly_combine,0.36414,0.43328,0.43328,0,0,0
AB3_PPO_Dynamic,Average,827,5,remediation,integer_sign,0.369573,0.573783,0.573783,1,1,0
AB3_PPO_Dynamic,Average,827,6,remediation,integer_sign,0.376773,0.6425,0.6425,1,1,0
AB3_PPO_Dynamic,Average,827,7,mainline,poly_combine,0.371597,0.6425,0.6425,0,0,0
AB3_PPO_Dynamic,Average,827,8,mainline,poly_expand,0.366345,0.6425,0.6425,0,0,0
AB3_PPO_Dynamic,Average,827,9,remediation,integer_order,0.367339,0.62617,0.62617,0,1,0
AB3_PPO_Dynamic,Average,827,10,mainline,poly_combine,0.430661,0.631825,0.631825,1,0,0
AB3_PPO_Dynamic,Average,827,11,mainline,poly_expand,0.418194,0.631825,0.631825,0,0,0
AB3_PPO_Dynamic,Average,827,12,remediation,integer_order,0.428489,0.785785,0.785785,1,1,0
AB3_PPO_Dynamic,Average,827,13,remediation,integer_order,0.438125,0.778645,0.778645,0,1,0
AB3_PPO_Dynamic,Average,827,14,mainline,poly_expand,0.425278,0.778645,0.778645,0,0,0
AB3_PPO_Dynamic,Average,827,15,remediation,integer_order,0.439675,0.857765,0.857765,1,1,0
AB3_PPO_Dynamic,Average,827,16,remediation,integer_order,0.455906,0.898058,0.898058,1,1,0
AB3_PPO_Dynamic,Average,827,17,mainline,poly_expand,0.44997,0.898058,0.898058,0,0,0
AB3_PPO_Dynamic,Average,827,18,mainline,poly_division,0.443958,0.898058,0.898058,0,0,0
AB3_PPO_Dynamic,Average,827,19,mainline,poly_combine,0.484957,0.902815,0.902815,1,0,0
AB3_PPO_Dynamic,Average,827,20,mainline,poly_expand,0.549482,0.906092,0.906092,1,0,0
AB3_PPO_Dynamic,Average,827,21,mainline,poly_division,0.543242,0.906092,0.906092,0,0,0
AB3_PPO_Dynamic,Average,827,22,mainline,poly_combine,0.536926,0.906092,0.906092,0,0,0
AB3_PPO_Dynamic,Average,827,23,mainline,poly_expand,0.581602,0.909024,0.909024,1,0,0
AB3_PPO_Dynamic,Average,827,24,mainline,poly_division,0.639591,0.911706,0.911706,1,0,0
AB3_PPO_Dynamic,Average,827,25,mainline,poly_combine,0.669104,0.915834,0.915834,1,0,0
AB3_PPO_Dynamic,Average,827,26,mainline,poly_expand,0.700285,0.918264,0.918264,1,0,0
AB3_PPO_Dynamic,Average,827,27,mainline,poly_division,0.740865,0.920492,0.920492,1,0,0
AB3_PPO_Dynamic,Average,827,28,mainline,poly_combine,0.761572,0.924195,0.924195,1,0,0
AB3_PPO_Dynamic,Average,827,29,mainline,poly_expand,0.746826,0.924195,0.924195,0,0,0
AB3_PPO_Dynamic,Average,827,30,remediation,integer_order,0.755205,0.936786,0.936786,1,1,0
AB3_PPO_Dynamic,Average,827,31,remediation,integer_order,0.763413,0.943769,0.943769,1,1,0
AB3_PPO_Dynamic,Average,827,32,mainline,poly_expand,0.786988,0.944381,0.944381,1,0,0
AB3_PPO_Dynamic,Average,827,33,mainline,poly_division,0.813135,0.94495,0.94495,1,0,0
AB3_PPO_Dynamic,Average,827,34,mainline,poly_combine,0.827836,0.948297,0.948297,1,0,0
AB3_PPO_Dynamic,Average,827,35,mainline,poly_expand,0.844991,0.948826,0.948826,1,0,0
AB3_PPO_Dynamic,Average,827,36,mainline,poly_division,0.864019,0.949318,0.949318,1,0,0
AB3_PPO_Dynamic,Average,828,1,mainline,poly_combine,0.442887,0.46552,0.46552,1,0,0
AB3_PPO_Dynamic,Average,828,2,mainline,poly_expand,0.510902,0.491751,0.491751,1,0,0
AB3_PPO_Dynamic,Average,828,3,mainline,poly_division,0.50603,0.491751,0.491751,0,0,0
AB3_PPO_Dynamic,Average,828,4,mainline,poly_combine,0.549524,0.514334,0.514334,1,0,0
